calleeService,serviceCallingDate,serviceDelay,responseCode,amount_service_parameter,callerService
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
9,20171126T112414,4680,2,864,6
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
13,20171126T115109,1202,2,270,15
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
8,20171126T112631,4457,2,677,3
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
9,20171126T112352,466,2,506,18
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
6,20171126T115206,619,1,805,1
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
17,20171126T113042,3201,2,299,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
6,20171126T112904,1299,1,530,14
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
2,20171126T121113,530,1,548,12
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
10,20171126T112707,620,2,319,16
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
2,20171126T111640,2762,1,830,5
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
13,20171126T115247,4249,2,704,1
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
1,20171126T120014,3347,2,409,9
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
11,20171126T113912,3943,1,991,15
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
7,20171126T112850,3782,1,195,12
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
4,20171126T115510,2269,1,987,13
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
10,20171126T121303,3454,1,138,10
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
15,20171126T113939,845,2,522,5
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
12,20171126T115713,2174,2,876,20
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
13,20171126T113448,1642,1,683,10
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
6,20171126T115022,4910,1,738,3
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
3,20171126T112016,1727,2,994,18
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
5,20171126T115723,1965,2,648,15
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
8,20171126T113259,2883,2,350,12
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
14,20171126T120831,1748,1,679,20
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
12,20171126T111816,2511,1,956,18
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
14,20171126T120609,3432,2,372,19
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
8,20171126T113026,3274,1,205,7
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
6,20171126T114214,654,2,270,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
11,20171126T121207,1313,2,189,4
2,20171126T121301,5000,2,340,1
2,20171126T121301,5000,2,340,1
2,20171126T121301,5000,2,340,1
2,20171126T121301,5000,2,340,1
2,20171126T121301,5000,2,340,1
